"sub","cj","rt","rtconf","cor","count","experiment","cj_category"
161,1,2.306,0.691,0,39,1,1
161,1,0.987,0.442,1,39,1,1
161,1,1.014,0.863,1,39,1,1
161,4,0.883,0.464,1,10,1,1
161,3,0.863,1.201,1,24,1,1
161,3,0.937,0.573,1,24,1,1
161,1,0.88,0.648,1,39,1,1
161,4,0.9,0.624,1,10,1,1
161,2,0.802,0.59,1,19,1,1
161,2,1.035,0.919,1,19,1,1
161,3,1.201,0.511,0,24,1,1
161,2,1.445,1.302,1,19,1,1
161,3,0.664,0.688,1,24,1,1
161,1,1.229,0.526,1,39,1,1
161,3,0.673,0.841,1,24,1,1
161,3,0.958,0.894,1,24,1,1
161,1,1.367,0.761,0,39,1,1
161,3,0.853,0.766,1,24,1,1
161,2,0.879,1.023,1,19,1,1
161,3,1.426,0.728,0,24,1,1
161,1,0.906,0.476,1,39,1,1
161,2,0.782,1.351,1,19,1,1
161,4,0.874,0.526,1,10,1,1
161,3,0.718,0.788,1,24,1,1
161,1,1.196,0.699,0,39,1,1
161,2,0.775,1.147,0,19,1,1
161,4,0.961,0.494,1,10,1,1
161,4,0.737,0.471,1,10,1,1
161,2,0.787,0.911,1,19,1,1
161,1,2.038,0.473,0,39,1,1
161,1,1.639,0.346,0,39,1,1
161,2,0.784,0.669,1,19,1,1
161,3,0.753,0.647,1,24,1,1
161,2,1.059,0.832,1,19,1,1
161,2,0.594,0.696,0,19,1,1
161,3,1.053,0.908,1,24,1,1
161,4,0.774,0.677,1,10,1,1
161,4,0.566,1.074,1,10,1,1
161,2,0.671,0.723,1,19,1,1
161,1,1.04,0.579,1,39,1,1
161,1,0.66,0.707,1,39,1,1
161,3,0.663,0.594,1,24,1,1
161,4,0.72,0.465,1,10,1,1
161,2,0.809,0.554,1,19,1,1
161,1,1.235,0.62,1,39,1,1
161,1,0.989,0.429,1,39,1,1
161,2,0.685,0.831,1,19,1,1
161,2,1.153,0.929,1,19,1,1
161,1,1.359,1.129,0,39,1,1
162,2,1.674,1.5,1,38,2,2
162,3,0.993,1.251,1,20,2,2
162,3,0.67,1.091,1,20,2,2
162,3,1.044,0.911,1,20,2,2
162,3,0.628,0.988,1,20,2,2
162,3,0.467,0.426,1,20,2,2
162,2,0.491,0.401,1,38,2,2
162,2,0.576,0.396,1,38,2,2
162,4,0.834,0.986,1,30,2,2
162,2,0.503,0.463,1,38,2,2
162,4,0.792,0.398,1,30,2,2
162,4,0.609,0.674,1,30,2,2
162,4,0.547,0.449,1,30,2,2
162,4,0.525,0.539,1,30,2,2
162,4,0.462,0.41,1,30,2,2
162,3,0.623,0.805,1,20,2,2
162,4,1.07,0.425,1,30,2,2
162,1,1.398,0.34,1,5,2,2
162,2,1.358,0.504,1,38,2,2
162,1,0.447,0.497,1,5,2,2
162,2,0.601,0.453,1,38,2,2
162,2,1.279,0.675,1,38,2,2
162,3,0.845,0.235,1,20,2,2
162,3,0.44,0.984,1,20,2,2
162,2,0.518,0.359,1,38,2,2
162,2,0.353,0.312,1,38,2,2
162,4,0.852,0.208,1,30,2,2
162,4,0.372,0.259,1,30,2,2
162,4,0.316,0.212,1,30,2,2
162,4,0.285,0.183,1,30,2,2
162,4,0.301,0.197,1,30,2,2
162,2,0.34,0.593,1,38,2,2
162,2,0.445,0.225,1,38,2,2
162,2,0.395,0.226,1,38,2,2
162,3,0.305,0.308,1,20,2,2
162,3,0.296,0.185,1,20,2,2
162,4,0.462,0.26,1,30,2,2
162,4,0.268,0.188,1,30,2,2
162,2,0.289,0.518,1,38,2,2
162,4,0.245,0.16,1,30,2,2
162,4,0.134,0.165,1,30,2,2
162,4,0.11,0.188,1,30,2,2
162,4,0.103,0.182,1,30,2,2
162,2,0.218,0.175,1,38,2,2
162,3,0.047,0.24,1,20,2,2
162,4,0.246,0.162,1,30,2,2
162,4,0.127,0.151,1,30,2,2
162,3,0.139,0.222,1,20,2,2
162,4,0.362,0.162,1,30,2,2
162,4,0.4,0.151,1,30,2,2
162,3,0.509,0.57,1,20,2,2
162,3,0.215,0.152,1,20,2,2
162,2,0.983,0.163,0,38,2,2
162,2,0.572,0.408,1,38,2,2
162,2,0.475,0.305,1,38,2,2
162,2,0.262,0.218,1,38,2,2
162,4,0.414,0.223,1,30,2,2
162,2,0.337,0.239,1,38,2,2
162,3,0.231,0.419,1,20,2,2
162,4,0.227,0.285,1,30,2,2
162,4,0.1,0.184,1,30,2,2
162,2,0.223,0.565,1,38,2,2
162,4,0.217,0.156,1,30,2,2
162,4,0.129,0.166,1,30,2,2
162,4,0.156,0.157,1,30,2,2
162,3,0.21,0.614,1,20,2,2
162,3,0.159,0.187,1,20,2,2
162,3,1.216,0.37,1,20,2,2
162,2,0.463,0.788,1,38,2,2
162,2,0.982,1.025,1,38,2,2
162,3,0.216,0.346,1,20,2,2
162,3,0.12,0.171,1,20,2,2
162,4,0.619,0.516,1,30,2,2
162,4,0.264,0.191,1,30,2,2
162,2,0.556,0.862,1,38,2,2
162,1,1.143,0.152,0,5,2,2
162,1,0.709,0.18,1,5,2,2
162,2,0.825,0.343,1,38,2,2
162,2,0.213,0.202,1,38,2,2
162,2,0.289,0.164,1,38,2,2
162,2,0.33,0.165,1,38,2,2
162,2,0.422,0.601,1,38,2,2
162,2,0.238,0.179,1,38,2,2
162,1,0.314,0.228,1,5,2,2
162,2,0.77,0.604,1,38,2,2
162,2,0.424,0.234,1,38,2,2
162,2,0.43,0.204,1,38,2,2
162,2,0.345,0.233,1,38,2,2
162,2,0.238,0.205,1,38,2,2
162,2,0.243,0.188,1,38,2,2
162,2,0.357,0.173,1,38,2,2
162,2,0.398,0.255,1,38,2,2
162,2,0.216,0.183,1,38,2,2
162,3,1.011,0.239,1,11,1,4
162,3,0.508,0.193,1,11,1,4
162,3,0.831,0.16,1,11,1,4
162,1,0.732,0.4,1,6,1,4
162,1,1.253,0.157,0,6,1,4
162,1,1.009,0.147,0,6,1,4
162,4,1.056,0.176,1,67,1,4
162,4,0.663,0.484,1,67,1,4
162,4,0.722,0.225,1,67,1,4
162,4,0.413,0.25,1,67,1,4
162,1,1.65,0.178,0,6,1,4
162,4,0.867,0.186,1,67,1,4
162,4,0.685,0.166,1,67,1,4
162,3,1.147,0.203,1,11,1,4
162,4,0.952,0.153,1,67,1,4
162,4,0.838,0.165,0,67,1,4
162,4,0.519,0.164,1,67,1,4
162,4,0.319,0.312,1,67,1,4
162,4,0.541,0.222,1,67,1,4
162,4,0.475,0.236,0,67,1,4
162,4,0.446,0.191,0,67,1,4
162,4,0.273,0.259,1,67,1,4
162,3,0.424,0.531,1,11,1,4
162,4,0.823,0.219,1,67,1,4
162,4,0.345,0.194,1,67,1,4
162,4,0.305,0.213,1,67,1,4
162,4,0.332,0.251,0,67,1,4
162,4,0.295,0.223,0,67,1,4
162,3,1.22,0.192,1,11,1,4
162,3,0.97,0.627,1,11,1,4
162,2,0.819,0.192,0,8,1,4
162,2,0.369,0.157,0,8,1,4
162,2,0.393,0.167,0,8,1,4
162,4,0.321,0.512,1,67,1,4
162,2,0.782,0.227,1,8,1,4
162,4,0.344,0.217,1,67,1,4
162,2,1.617,0.507,0,8,1,4
162,2,0.425,0.151,1,8,1,4
162,4,0.236,0.2,1,67,1,4
162,4,0.67,0.321,0,67,1,4
162,1,1.187,0.263,0,6,1,4
162,3,0.311,0.73,1,11,1,4
162,4,0.804,0.171,0,67,1,4
162,4,0.51,0.207,1,67,1,4
162,4,0.494,0.2,1,67,1,4
162,4,0.375,0.366,1,67,1,4
162,4,0.459,0.257,0,67,1,4
162,4,0.328,0.215,1,67,1,4
162,4,0.425,0.191,1,67,1,4
162,4,0.234,0.227,1,67,1,4
162,4,0.264,0.177,1,67,1,4
162,2,0.833,0.367,0,8,1,4
162,3,0.372,0.178,1,11,1,4
162,4,0.244,0.377,1,67,1,4
162,4,0.288,0.166,1,67,1,4
162,1,0.949,0.176,0,6,1,4
162,2,0.779,0.225,1,8,1,4
162,4,0.234,0.158,1,67,1,4
162,4,0.236,0.174,1,67,1,4
162,4,0.313,0.191,1,67,1,4
162,4,0.116,0.194,1,67,1,4
162,4,0.277,0.233,0,67,1,4
162,4,0.812,0.643,1,67,1,4
162,4,0.332,0.197,1,67,1,4
162,4,0.209,0.188,1,67,1,4
162,4,0.146,0.159,1,67,1,4
162,3,0.733,0.415,1,11,1,4
162,4,0.334,0.163,0,67,1,4
162,4,0.154,0.2,1,67,1,4
162,4,0.558,0.137,0,67,1,4
162,4,0.272,0.207,1,67,1,4
162,4,0.285,0.179,1,67,1,4
162,4,0.149,0.303,1,67,1,4
162,4,0.029,0.201,1,67,1,4
162,4,0.741,0.182,1,67,1,4
162,4,0.355,0.137,1,67,1,4
162,4,0.421,0.188,1,67,1,4
162,4,0.139,0.163,1,67,1,4
162,4,0.053,0.173,1,67,1,4
162,4,1.948,0.141,1,67,1,4
162,4,0.149,0.16,1,67,1,4
162,4,0.517,0.445,1,67,1,4
162,4,0.192,0.146,1,67,1,4
162,4,0.06,0.177,0,67,1,4
162,4,0.041,0.158,1,67,1,4
162,3,0.461,0.438,0,11,1,4
162,4,0.295,0.149,1,67,1,4
162,4,0.244,0.198,1,67,1,4
162,4,0.171,0.214,1,67,1,4
162,4,0.066,0.208,1,67,1,4
162,4,0.274,0.171,1,67,1,4
162,4,0.073,0.168,1,67,1,4
163,4,0.209,1.535,1,3,2,1
163,1,1.497,1.03,0,59,2,1
163,4,0.203,1.135,1,3,2,1
163,3,1.363,1.215,1,10,2,1
163,3,0.399,1.072,1,10,2,1
163,4,0.835,0.614,1,3,2,1
163,3,0.788,0.864,1,10,2,1
163,2,1.231,0.72,1,21,2,1
163,1,0.588,0.832,1,59,2,1
163,1,0.855,0.431,1,59,2,1
163,1,0.385,0.599,0,59,2,1
163,1,0.835,1.431,1,59,2,1
163,1,0.579,0.913,1,59,2,1
163,2,0.552,0.871,1,21,2,1
163,1,0.559,1.064,0,59,2,1
163,1,0.433,0.64,1,59,2,1
163,1,1.536,1.074,1,59,2,1
163,1,0.795,0.76,0,59,2,1
163,1,0.248,0.743,0,59,2,1
163,2,0.457,0.71,1,21,2,1
163,1,0.388,0.431,0,59,2,1
163,1,0.957,0.607,0,59,2,1
163,1,0.336,0.591,0,59,2,1
163,1,0.593,0.719,1,59,2,1
163,1,0.72,0.606,0,59,2,1
163,3,0.746,0.824,1,10,2,1
163,2,0.663,0.679,1,21,2,1
163,1,0.715,0.776,1,59,2,1
163,2,0.997,0.832,1,21,2,1
163,2,0.437,0.471,1,21,2,1
163,1,0.61,0.407,1,59,2,1
163,2,0.432,1.175,1,21,2,1
163,2,1.259,0.871,1,21,2,1
163,1,0.433,0.373,0,59,2,1
163,1,0.736,0.567,1,59,2,1
163,1,0.482,0.639,1,59,2,1
163,1,0.877,0.52,0,59,2,1
163,1,0.23,0.327,1,59,2,1
163,3,0.285,0.734,1,10,2,1
163,2,0.614,0.727,1,21,2,1
163,2,0.192,0.567,1,21,2,1
163,1,0.502,0.791,0,59,2,1
163,1,0.263,0.431,1,59,2,1
163,1,0.777,0.347,1,59,2,1
163,1,0.132,0.503,1,59,2,1
163,1,0.288,0.479,0,59,2,1
163,3,0.436,0.647,1,10,2,1
163,2,0.696,0.607,1,21,2,1
163,1,0.548,0.425,0,59,2,1
163,1,0.35,0.44,1,59,2,1
163,2,0.475,0.552,1,21,2,1
163,1,0.441,0.496,1,59,2,1
163,1,0.157,0.447,1,59,2,1
163,1,0.47,0.383,1,59,2,1
163,1,0.274,0.541,1,59,2,1
163,1,0.344,0.407,0,59,2,1
163,2,0.286,0.855,1,21,2,1
163,2,0.788,0.529,1,21,2,1
163,1,0.202,0.655,0,59,2,1
163,1,0.067,0.536,1,59,2,1
163,1,0.574,0.72,1,59,2,1
163,3,0.064,0.687,1,10,2,1
163,3,0.687,0.641,1,10,2,1
163,1,0.505,0.512,0,59,2,1
163,1,0.453,0.455,1,59,2,1
163,2,0.329,0.759,1,21,2,1
163,1,0.381,0.382,1,59,2,1
163,1,0.313,0.487,1,59,2,1
163,1,0.239,0.655,1,59,2,1
163,2,0.422,0.671,1,21,2,1
163,2,0.428,0.391,1,21,2,1
163,3,0.695,0.48,1,10,2,1
163,2,0.945,0.671,1,21,2,1
163,1,0.299,0.479,0,59,2,1
163,1,1.839,0.565,1,59,2,1
163,1,0.129,0.663,1,59,2,1
163,2,0.329,0.559,1,21,2,1
163,1,0.516,0.423,0,59,2,1
163,1,0.902,0.367,0,59,2,1
163,1,0.057,0.511,0,59,2,1
163,1,0.263,0.51,1,59,2,1
163,1,0.567,0.551,1,59,2,1
163,1,1.195,1.093,0,59,2,1
163,1,0.892,0.552,0,59,2,1
163,1,0.344,0.417,1,59,2,1
163,2,0.403,0.856,1,21,2,1
163,2,0.347,0.616,0,21,2,1
163,1,0.485,0.382,0,59,2,1
163,1,0.36,0.479,0,59,2,1
163,3,0.546,0.416,1,10,2,1
163,1,0.481,0.492,1,59,2,1
163,1,0.581,0.639,0,59,2,1
163,1,0.594,0.295,0,59,2,1
163,2,0.498,0.824,1,14,1,1
163,2,0.784,0.84,1,14,1,1
163,1,1.08,0.312,0,68,1,1
163,3,0.394,1.199,1,10,1,1
163,2,0.487,1.167,1,14,1,1
163,1,0.812,0.361,1,68,1,1
163,4,0.421,0.967,1,3,1,1
163,1,1.289,0.719,1,68,1,1
163,2,0.518,0.439,1,14,1,1
163,3,0.993,0.873,1,10,1,1
163,3,0.372,0.536,1,10,1,1
163,1,1.134,0.536,1,68,1,1
163,1,1.013,0.663,0,68,1,1
163,1,0.835,0.953,1,68,1,1
163,1,0.782,0.504,1,68,1,1
163,1,0.876,0.663,1,68,1,1
163,3,0.43,1.007,1,10,1,1
163,1,0.385,0.463,1,68,1,1
163,1,0.878,1.071,1,68,1,1
163,1,0.32,0.792,0,68,1,1
163,1,0.512,0.44,0,68,1,1
163,2,0.598,0.782,0,14,1,1
163,4,0.674,0.64,1,3,1,1
163,1,0.661,0.504,1,68,1,1
163,2,0.698,1.167,0,14,1,1
163,3,0.59,0.705,0,10,1,1
163,1,0.58,0.655,0,68,1,1
163,2,0.614,0.631,0,14,1,1
163,1,0.49,0.359,1,68,1,1
163,1,0.396,0.519,1,68,1,1
163,1,0.668,0.425,1,68,1,1
163,1,0.215,0.623,1,68,1,1
163,2,0.55,0.399,1,14,1,1
163,2,0.444,0.656,1,14,1,1
163,1,0.541,0.584,1,68,1,1
163,1,0.777,0.462,1,68,1,1
163,2,0.411,0.36,1,14,1,1
163,1,0.722,0.357,0,68,1,1
163,3,0.556,0.527,1,10,1,1
163,4,0.285,0.695,1,3,1,1
163,1,0.534,0.383,0,68,1,1
163,1,0.298,0.551,1,68,1,1
163,1,0.38,0.343,0,68,1,1
163,1,0.348,0.333,1,68,1,1
163,1,0.78,0.464,1,68,1,1
163,1,0.522,0.591,0,68,1,1
163,1,0.355,0.448,0,68,1,1
163,1,0.736,0.375,0,68,1,1
163,1,0.51,0.413,0,68,1,1
163,1,0.138,0.375,0,68,1,1
163,1,0.176,0.432,1,68,1,1
163,1,0.044,0.439,1,68,1,1
163,1,0.198,0.439,1,68,1,1
163,1,0.059,0.471,1,68,1,1
163,1,0.165,0.471,1,68,1,1
163,1,0.085,0.558,1,68,1,1
163,1,0.142,0.535,1,68,1,1
163,1,0.268,0.344,1,68,1,1
163,1,0.067,0.551,1,68,1,1
163,1,0.387,0.567,1,68,1,1
163,1,0.113,0.856,0,68,1,1
163,1,0.267,0.728,0,68,1,1
163,1,0.301,0.511,0,68,1,1
163,2,0.289,0.893,1,14,1,1
163,1,0.824,0.368,1,68,1,1
163,1,0.347,0.359,0,68,1,1
163,1,0.156,0.447,1,68,1,1
163,1,0.375,0.423,1,68,1,1
163,1,0.387,0.353,1,68,1,1
163,1,0.418,0.775,1,68,1,1
163,1,0.55,0.487,1,68,1,1
163,3,0.409,0.584,1,10,1,1
163,2,0.42,0.912,1,14,1,1
163,1,0.365,0.533,1,68,1,1
163,3,0.668,0.728,1,10,1,1
163,1,0.312,0.552,1,68,1,1
163,2,0.247,0.455,1,14,1,1
163,3,0.441,0.567,1,10,1,1
163,1,0.571,0.471,0,68,1,1
163,1,0.102,0.513,0,68,1,1
163,1,0.549,0.399,1,68,1,1
163,1,0.606,0.575,1,68,1,1
163,1,0.217,0.439,1,68,1,1
163,1,0.102,0.488,1,68,1,1
163,1,0.158,0.48,1,68,1,1
163,2,0.263,0.679,0,14,1,1
163,1,0.079,0.543,1,68,1,1
163,3,0.375,0.616,1,10,1,1
163,1,0.554,0.399,0,68,1,1
163,1,0.164,0.479,0,68,1,1
163,1,0.272,0.439,0,68,1,1
163,1,0.14,0.59,1,68,1,1
163,1,0.055,0.648,0,68,1,1
163,1,0.381,0.567,0,68,1,1
163,1,0.184,0.615,1,68,1,1
164,4,0.462,0.462,1,59,2,4
164,3,0.281,0.295,1,27,2,4
164,2,0.534,0.304,1,6,2,4
164,3,0.291,0.063,1,27,2,4
164,3,0.789,0.056,1,27,2,4
164,2,0.364,0.024,1,6,2,4
164,3,0.27,0.024,0,27,2,4
164,3,0.233,0.014,0,27,2,4
164,3,0.306,0.223,0,27,2,4
164,4,0.434,0.063,1,59,2,4
164,4,0.75,0.063,1,59,2,4
164,4,2.009,0.047,1,59,2,4
164,4,0.658,0.047,1,59,2,4
164,4,0.119,0.151,0,59,2,4
164,4,0.35,0.055,1,59,2,4
164,4,0.406,0.039,1,59,2,4
164,3,0.222,0.055,0,27,2,4
164,4,0.487,0.055,1,59,2,4
164,4,0.415,0.031,1,59,2,4
164,3,0.17,0.015,1,27,2,4
164,4,0.853,0.079,0,59,2,4
164,4,0.106,0.04,1,59,2,4
164,4,0.403,0.072,0,59,2,4
164,3,0.332,0.039,1,27,2,4
164,2,0.255,0.032,0,6,2,4
164,3,0.183,0.071,0,27,2,4
164,4,0.289,0.039,1,59,2,4
164,4,0.238,0.063,0,59,2,4
164,3,0.16,0.087,0,27,2,4
164,3,0.624,0.047,0,27,2,4
164,4,0.23,0.064,1,59,2,4
164,4,0.431,0.08,1,59,2,4
164,3,0.681,0.062,1,27,2,4
164,3,0.338,0.071,1,27,2,4
164,3,0.233,0.063,1,27,2,4
164,4,0.338,0.063,0,59,2,4
164,4,0.984,0.343,1,59,2,4
164,4,1.455,0.215,0,59,2,4
164,4,0.909,0.062,1,59,2,4
164,4,0.221,0.055,0,59,2,4
164,4,0.631,0.152,1,59,2,4
164,2,0.879,0.176,1,6,2,4
164,3,0.774,0.015,1,27,2,4
164,2,0.164,0.311,1,6,2,4
164,3,1.122,0.198,1,27,2,4
164,4,0.343,0.071,0,59,2,4
164,3,0.28,0.056,1,27,2,4
164,3,0.283,0.08,0,27,2,4
164,3,0.135,0.064,1,27,2,4
164,4,0.718,0.087,0,59,2,4
164,3,1.318,0.062,0,27,2,4
164,3,1.354,0.055,1,27,2,4
164,3,1.705,0.088,0,27,2,4
164,4,0.777,0.072,1,59,2,4
164,4,0.176,0.086,1,59,2,4
164,4,0.659,0.087,0,59,2,4
164,4,0.321,0.063,1,59,2,4
164,4,0.56,0.071,1,59,2,4
164,4,0.628,0.064,1,59,2,4
164,4,0.821,0.032,0,59,2,4
164,3,0.54,0.064,0,27,2,4
164,4,0.755,0.062,1,59,2,4
164,4,2.237,0.039,1,59,2,4
164,4,0.362,0.064,1,59,2,4
164,4,1.358,0.104,1,59,2,4
164,4,0.045,0.256,1,59,2,4
164,4,0.732,0.046,0,59,2,4
164,4,0.926,0.071,1,59,2,4
164,4,0.613,0.055,1,59,2,4
164,4,0.318,0.04,0,59,2,4
164,4,1,0.023,1,59,2,4
164,4,0.781,0.104,1,59,2,4
164,4,0.236,0.087,1,59,2,4
164,3,0.534,0.032,1,27,2,4
164,4,0.449,0.063,1,59,2,4
164,4,0.247,0.056,1,59,2,4
164,3,0.295,0.079,1,27,2,4
164,4,0.368,0.463,1,59,2,4
164,4,0.379,0.063,1,59,2,4
164,4,0.236,0.023,0,59,2,4
164,4,0.307,0.064,1,59,2,4
164,4,0.4,0.071,1,59,2,4
164,4,0.116,0.048,1,59,2,4
164,4,0.377,0.048,1,59,2,4
164,3,0.271,0.047,0,27,2,4
164,4,0.839,0.055,0,59,2,4
164,4,0.991,0.071,0,59,2,4
164,2,0.165,0.479,1,6,2,4
164,4,0.583,0.08,1,59,2,4
164,4,0.338,0.071,1,59,2,4
164,4,1.879,0.088,0,59,2,4
164,4,0.258,0.08,0,59,2,4
164,4,0.395,0.047,0,54,1,4
164,4,0.265,0.391,1,54,1,4
164,4,0.579,0.36,0,54,1,4
164,1,0.01,0.016,1,8,1,4
164,2,0.112,0.184,0,12,1,4
164,2,0.137,0.008,1,12,1,4
164,4,0.113,0.056,1,54,1,4
164,2,0.088,0.04,1,12,1,4
164,3,0.235,0.055,0,20,1,4
164,4,0.052,0.079,1,54,1,4
164,1,0.107,0.007,0,8,1,4
164,3,0.12,0.088,0,20,1,4
164,2,0.008,0.095,0,12,1,4
164,4,0.187,0.04,0,54,1,4
164,4,0.035,0.024,0,54,1,4
164,2,0.045,0.191,0,12,1,4
164,4,0.33,0.088,0,54,1,4
164,4,0.066,0.015,0,54,1,4
164,4,0.095,0.024,0,54,1,4
164,4,0.097,0.088,1,54,1,4
164,2,0.228,0.24,1,12,1,4
164,3,0.653,0.095,1,20,1,4
164,4,0.215,0.024,0,54,1,4
164,3,0.195,0.096,0,20,1,4
164,4,0.245,0.063,1,54,1,4
164,4,0.029,0.055,1,54,1,4
164,3,0.158,0.071,1,20,1,4
164,4,0.112,0.007,0,54,1,4
164,4,0.264,0.04,0,54,1,4
164,4,0.038,0.08,1,54,1,4
164,3,0.199,0.057,1,20,1,4
164,4,0.179,0.061,0,54,1,4
164,4,0.125,0.047,1,54,1,4
164,4,0.055,0.047,1,54,1,4
164,3,0.467,0.039,0,20,1,4
164,4,0.956,0.079,0,54,1,4
164,4,0.179,0.088,0,54,1,4
164,4,0.62,0.048,0,54,1,4
164,4,0.177,0.063,1,54,1,4
164,4,0.117,0.127,0,54,1,4
164,4,0.228,0.055,0,54,1,4
164,3,0.162,0.063,0,20,1,4
164,4,0.052,0.064,0,54,1,4
164,4,0.05,0.079,1,54,1,4
164,4,0.124,0.016,0,54,1,4
164,4,0.172,0.055,0,54,1,4
164,4,1.454,0.095,0,54,1,4
164,4,1.252,0.087,1,54,1,4
164,4,0.758,0.071,0,54,1,4
164,4,0.99,0.135,0,54,1,4
164,4,2.258,0.071,0,54,1,4
164,4,0.873,0.143,1,54,1,4
164,4,1.462,0.175,1,54,1,4
164,4,0.088,0.064,0,54,1,4
164,3,0.186,0.063,1,20,1,4
164,4,0.057,0.032,0,54,1,4
164,4,0.114,0.072,1,54,1,4
164,4,0.098,0.039,1,54,1,4
164,4,0.264,0.063,0,54,1,4
164,4,0.184,0.063,0,54,1,4
164,4,0.088,0.086,0,54,1,4
164,3,0.185,0.048,1,20,1,4
164,4,0.041,0.048,0,54,1,4
164,4,0.107,0.04,0,54,1,4
164,4,0.145,0.111,1,54,1,4
164,3,0.148,0.023,1,20,1,4
164,3,0.113,0.183,0,20,1,4
164,1,0.267,0.279,0,8,1,4
164,3,0.137,0.007,1,20,1,4
164,3,0.294,0.007,1,20,1,4
164,3,0.02,0.072,0,20,1,4
164,3,0.089,0.024,0,20,1,4
164,3,0.194,0.023,1,20,1,4
164,2,0.091,0.046,1,12,1,4
164,1,0.005,0.231,0,8,1,4
164,1,0.187,0.103,0,8,1,4
164,2,0.203,0.296,1,12,1,4
164,4,0.176,0.072,1,54,1,4
164,4,0.387,0.088,1,54,1,4
164,2,0.21,0.151,1,12,1,4
164,2,0,0.015,0,12,1,4
164,1,0.113,0.007,0,8,1,4
164,4,0.228,0.071,0,54,1,4
164,4,0.337,0.095,0,54,1,4
164,3,0.136,0.063,1,20,1,4
164,1,0.21,0.095,1,8,1,4
164,3,0.304,0.031,0,20,1,4
164,4,0.445,0.136,0,54,1,4
164,4,0.124,0.096,0,54,1,4
164,4,0.225,0.063,1,54,1,4
164,2,0.043,0.199,1,12,1,4
164,3,0.013,0.031,0,20,1,4
164,1,0.134,0.031,1,8,1,4
164,2,0.17,0.111,0,12,1,4
165,4,0.576,0.969,1,37,2,3
165,4,0.61,0.52,1,37,2,3
165,4,0.867,0.389,1,37,2,3
165,4,0.681,0.406,1,37,2,3
165,4,0.322,0.373,1,37,2,3
165,4,0.384,0.341,1,37,2,3
165,4,0.321,0.389,1,37,2,3
165,4,0.779,0.337,1,37,2,3
165,4,0.289,0.302,1,37,2,3
165,3,0.513,0.733,1,47,2,3
165,3,0.27,0.59,1,47,2,3
165,3,0.761,0.471,1,47,2,3
165,3,0.311,0.455,1,47,2,3
165,3,0.661,0.4,1,47,2,3
165,3,0.459,0.535,1,47,2,3
165,3,0.344,0.406,1,47,2,3
165,4,0.644,0.312,1,37,2,3
165,4,0.354,0.415,1,37,2,3
165,4,0.307,0.315,1,37,2,3
165,3,0.612,0.478,1,47,2,3
165,3,0.618,0.388,1,47,2,3
165,3,0.534,0.334,1,47,2,3
165,3,0.319,0.285,1,47,2,3
165,3,0.208,0.55,1,47,2,3
165,3,0.292,0.295,1,47,2,3
165,3,0.268,0.294,1,47,2,3
165,3,0.127,0.366,1,47,2,3
165,3,0.31,0.393,1,47,2,3
165,3,0.251,0.31,1,47,2,3
165,3,0.329,0.392,1,47,2,3
165,3,0.288,0.417,1,47,2,3
165,2,0.465,0.485,1,6,2,3
165,3,0.32,0.604,1,47,2,3
165,3,0.27,0.277,1,47,2,3
165,4,0.331,0.655,1,37,2,3
165,3,0.413,0.583,1,47,2,3
165,4,0.2,0.285,1,37,2,3
165,3,1.217,0.488,0,47,2,3
165,4,0.982,0.412,1,37,2,3
165,2,0.601,0.439,0,6,2,3
165,3,0.921,0.599,1,47,2,3
165,3,0.702,0.407,1,47,2,3
165,3,0.301,0.374,1,47,2,3
165,3,0.543,0.504,1,47,2,3
165,1,1.189,1.289,0,3,2,3
165,4,0.63,0.439,1,37,2,3
165,4,1.451,0.253,1,37,2,3
165,3,0.253,0.408,0,47,2,3
165,4,0.626,0.436,1,37,2,3
165,4,0.432,0.28,1,37,2,3
165,4,0.768,0.465,1,37,2,3
165,2,0.683,0.935,1,6,2,3
165,4,0.797,0.407,1,37,2,3
165,4,0.304,0.296,1,37,2,3
165,3,0.368,0.564,1,47,2,3
165,4,0.299,0.319,1,37,2,3
165,3,0.504,0.478,1,47,2,3
165,4,0.807,0.828,1,37,2,3
165,3,0.821,0.511,1,47,2,3
165,4,0.929,1.097,1,37,2,3
165,4,0.307,0.254,1,37,2,3
165,3,0.313,0.624,1,47,2,3
165,3,0.469,0.425,1,47,2,3
165,3,0.469,0.422,1,47,2,3
165,3,0.467,0.534,1,47,2,3
165,4,0.456,0.678,1,37,2,3
165,3,0.178,0.685,1,47,2,3
165,4,0.463,0.421,1,37,2,3
165,4,0.258,0.308,1,37,2,3
165,3,0.453,0.287,1,47,2,3
165,3,0.509,0.461,1,47,2,3
165,3,0.125,0.711,1,47,2,3
165,3,0.192,0.302,1,47,2,3
165,4,0.185,0.22,1,37,2,3
165,4,0.707,0.373,1,37,2,3
165,3,0.56,0.564,1,47,2,3
165,4,0.391,0.271,1,37,2,3
165,2,0.383,0.67,1,6,2,3
165,2,0.323,0.318,1,6,2,3
165,2,0.364,0.587,1,6,2,3
165,3,0.26,0.271,1,47,2,3
165,3,0.296,0.333,1,47,2,3
165,1,0.646,0.324,0,3,2,3
165,1,0.352,1.046,0,3,2,3
165,4,0.208,0.263,1,37,2,3
165,4,0.201,0.213,1,37,2,3
165,4,0.255,0.18,1,37,2,3
165,3,1.181,1.047,0,47,2,3
165,3,0.189,0.224,1,47,2,3
165,4,0.293,0.415,1,37,2,3
